lista morb  cid-10,2022,total,municipio_ibge,competencia
Hiperplasia da próstata,35,35,130260,2022-07
Outros transtornos da próstata,5,5,130260,2022-07
Hidrocele e espermatocele,11,11,130260,2022-07
Preprúcio redundante fimose e parafimose,70,70,130260,2022-07
Outras doenças dos órgãos genitais masculinos,25,25,130260,2022-07
Transtornos da mama,42,42,130260,2022-07
Salpingite e ooforite,25,25,130260,2022-07
Outras doenças inflamat órgãos pélvicos femin,76,76,130260,2022-07
Endometriose,30,30,130260,2022-07
Prolapso genital feminino,70,70,130260,2022-07
Transt não-inflam ovário tromp Falópio lig larg,73,73,130260,2022-07
Transtornos da menstruação,6,6,130260,2022-07
Transt menopáusicos e outr transt perimenopáus,2,2,130260,2022-07
Outros transtornos do aparelho geniturinário,134,134,130260,2022-07
15 Gravidez parto e puerpério,4561,4561,130260,2022-07
Aborto espontâneo,179,179,130260,2022-07
Aborto por razões médicas,9,9,130260,2022-07
Outras gravidezes que terminam em aborto,271,271,130260,2022-07
Edema protein transt hipertens grav parto puerp,127,127,130260,2022-07
Placent prév descol premat plac hemorr antepart,10,10,130260,2022-07
Outr mot ass mãe rel cav fet amn pos prob part,448,448,130260,2022-07
Trabalho de parto obstruído,117,117,130260,2022-07
Hemorragia pós-parto,3,3,130260,2022-07
Outras complicações da gravidez e do parto,1021,1021,130260,2022-07
Parto único espontâneo,2218,2218,130260,2022-07
Compl pred rel puerpério e outr afecç obst NCOP,158,158,130260,2022-07
16 Algumas afec originadas no período perinatal,548,548,130260,2022-07
Feto e rec-nasc afet fat mat e compl grav parto,1,1,130260,2022-07
Ret cres fet desn fet tran gest curt baix peso,111,111,130260,2022-07
Trauma durante o nascimento,1,1,130260,2022-07
Hipóxia intrauterina e asfixia ao nascer,11,11,130260,2022-07
Outros transt respiratórios orig per perinatal,87,87,130260,2022-07
Doenças infecciosas e parasitárias congênitas,62,62,130260,2022-07
Outras infecções específicas do período perinat,37,37,130260,2022-07
Doença hemolítica do feto e do recém-nascido,1,1,130260,2022-07
Outras afecções originadas no período perinatal,237,237,130260,2022-07
17 Malf cong deformid e anomalias cromossômicas,159,159,130260,2022-07
Espinha bífida,1,1,130260,2022-07
Outras malformações congênitas do sistema nerv,3,3,130260,2022-07
Malformações congênitas do aparelho circulat,59,59,130260,2022-07
Fenda labial e fenda palatina,31,31,130260,2022-07
Outras malformações congênitas aparelho digest,14,14,130260,2022-07
Testiculo não-descido,14,14,130260,2022-07
Outras malformações do aparelho geniturinário,12,12,130260,2022-07
Deformidades congênitas dos pés,6,6,130260,2022-07
Outr malform e deform congên aparelho osteomusc,5,5,130260,2022-07
Outras malformações congênitas,13,13,130260,2022-07
Anomalias cromossômicas NCOP,1,1,130260,2022-07
18 Sint sinais e achad anorm ex clín e laborat,167,167,130260,2022-07
Dor abdominal e pélvica,100,100,130260,2022-07
Febre de origem desconhecida,1,1,130260,2022-07
Outr sist sinais achad anorm ex clín labor NCOP,66,66,130260,2022-07
19 Lesões enven e alg out conseq causas externas,1396,1396,130260,2022-07
Fratura do crânio e dos ossos da face,18,18,130260,2022-07
Fratura do pescoço tórax ou pelve,8,8,130260,2022-07
Fratura do fêmur,98,98,130260,2022-07
Fratura de outros ossos dos membros,435,435,130260,2022-07
Fraturas envolvendo múltiplas regiões do corpo,97,97,130260,2022-07
Luxações entorse distensão reg esp e múlt corpo,27,27,130260,2022-07
Traumatismo do olho e da órbita ocular,2,2,130260,2022-07
Traumatismo intracraniano,59,59,130260,2022-07
Traumatismo de outros órgãos internos,60,60,130260,2022-07
Lesões esmag amput traumát reg esp e múlt corpo,18,18,130260,2022-07
Outr traum reg espec não espec e múltipl corpo,310,310,130260,2022-07
Efeitos corpo estranho através de orifício nat,27,27,130260,2022-07
Queimadura e corrosões,38,38,130260,2022-07
Envenenamento por drogas e substâncias biológ,5,5,130260,2022-07
Efeitos tóxicos subst origem princ não-medicin,101,101,130260,2022-07
Outros efeitos e não espec de causas externas,5,5,130260,2022-07
Cert compl prec traum compl cirúrg ass méd NCOP,77,77,130260,2022-07
Seqüel traum enven e outr conseq causas extern,11,11,130260,2022-07
21 Contatos com serviços de saúde,397,397,130260,2022-07
Pessoas em contato com serv saúde exame invest,83,83,130260,2022-07
Anticoncepção,197,197,130260,2022-07
Rastreamento pré-natal e outr superv da gravid,1,1,130260,2022-07
Pessoas contato serv saúde cuidados proc espec,112,112,130260,2022-07
Pessoas contato serv saúde por outras razões,4,4,130260,2022-07
01 Algumas doenças infecciosas e parasitárias,1101,1101,130260,2022-06
Cólera,5,5,130260,2022-06
Febres tifóide e paratifóide,2,2,130260,2022-06
Amebíase,4,4,130260,2022-06
Diarréia e gastroenterite origem infecc presum,297,297,130260,2022-06
Outras doenças infecciosas intestinais,98,98,130260,2022-06
Tuberculose respiratória,22,22,130260,2022-06
Tuberculose pulmonar,19,19,130260,2022-06
Outras tuberculoses respiratórias,3,3,130260,2022-06
Outras tuberculoses,3,3,130260,2022-06
Tuberc intest peritônio glângl mesentéricos,1,1,130260,2022-06
Restante de outras tuberculoses,2,2,130260,2022-06
Hanseníase [lepra],3,3,130260,2022-06
Outros tétanos,2,2,130260,2022-06
Coqueluche,2,2,130260,2022-06
Septicemia,103,103,130260,2022-06
Outras doenças bacterianas,176,176,130260,2022-06
Leptospirose não especificada,1,1,130260,2022-06
Restante de outras doenças bacterianas,175,175,130260,2022-06
Sífilis congênita,13,13,130260,2022-06
Outras sífilis,4,4,130260,2022-06
Outras infecções com transm predominant sexual,1,1,130260,2022-06
Febres recorrentes,3,3,130260,2022-06
Encefalite viral,2,2,130260,2022-06
Outras febre p/arbovírus e febr hemorr p/vírus,51,51,130260,2022-06
Dengue [dengue clásssico],46,46,130260,2022-06
Febre hemorrágica devida ao vírus da dengue,3,3,130260,2022-06
Restante outr febr arbovírus febr hemor vírus,2,2,130260,2022-06
Varicela e herpes zoster,8,8,130260,2022-06
Hepatite aguda B,1,1,130260,2022-06
Outras hepatites virais,9,9,130260,2022-06
Doença pelo vírus da imunodefic humana [HIV],201,201,130260,2022-06
Caxumba [parotidite epidêmica],4,4,130260,2022-06
Outras doenças virais,43,43,130260,2022-06
Meningite viral,1,1,130260,2022-06
Restante de outras doenças virais,42,42,130260,2022-06
Micoses,4,4,130260,2022-06
Malária,21,21,130260,2022-06
Malária por Plasmodium falciparum,2,2,130260,2022-06
Malária por Plasmodium vivax,11,11,130260,2022-06
Malária não especificada,8,8,130260,2022-06
Leishmaniose,3,3,130260,2022-06
Leishmaniose cutânea,3,3,130260,2022-06
Outras helmintíases,4,4,130260,2022-06
Seqüelas de hanseníase [lepra],1,1,130260,2022-06
Outras doenças infecciosas e parasitárias,11,11,130260,2022-06
02 Neoplasias (tumores),673,673,130260,2022-06
Neoplasia maligna do lábio cavid oral e faringe,4,4,130260,2022-06
Neoplasia maligna do esôfago,5,5,130260,2022-06
Neoplasia maligna do estômago,15,15,130260,2022-06
Neoplasia maligna do cólon,18,18,130260,2022-06
Neopl malig junção retoss reto ânus canal anal,21,21,130260,2022-06
Neopl malig fígado e vias biliares intra-hepát,2,2,130260,2022-06
Neoplasia maligna do pâncreas,1,1,130260,2022-06
Outras neoplasias malignas de órgãos digestivos,6,6,130260,2022-06
Neoplasias malignas de laringe,4,4,130260,2022-06
Neoplasia maligna de traquéia brônquios e pulm,8,8,130260,2022-06
Outras neopl malig órg respirat e intratorác,1,1,130260,2022-06
Neoplasia maligna do osso e cartilagem articul,7,7,130260,2022-06
Neoplasia maligna da pele,1,1,130260,2022-06
Outras neoplasias malignas da pele,1,1,130260,2022-06
Neopl malig do tecido mesotelial e tec moles,10,10,130260,2022-06
Neoplasia maligna da mama,31,31,130260,2022-06
Neoplasia maligna do colo do útero,24,24,130260,2022-06
Neopl malig outr porções e porç não espec útero,9,9,130260,2022-06
Outras neopl malignas órgãos genitais femininos,8,8,130260,2022-06
Neoplasia maligna da próstata,12,12,130260,2022-06
Outras neopl malignas órgãos genit masculinos,4,4,130260,2022-06
Neoplasia maligna da bexiga,3,3,130260,2022-06
Outras neoplasias malignas do trato urinário,10,10,130260,2022-06
Neoplasia maligna dos olhos e anexos,2,2,130260,2022-06
Neoplasia maligna do encéfalo,8,8,130260,2022-06
Neopl malig outras partes sistema nerv central,1,1,130260,2022-06
Neopl malig outr local mal def secun e não esp,39,39,130260,2022-06
Doença de Hodgkin,3,3,130260,2022-06
Linfoma não-Hodgkin,18,18,130260,2022-06
Leucemia,86,86,130260,2022-06
Outras neopl malig tecidos linfóid hemat e rel,2,2,130260,2022-06
Carcinoma in situ de colo do útero,9,9,130260,2022-06
Neoplasia benigna da pele,2,2,130260,2022-06
Leiomioma do útero,178,178,130260,2022-06
Neoplasia benigna do ovário,3,3,130260,2022-06
Neopl benig encéfalo e outr part sist nerv cent,4,4,130260,2022-06
Outr neopl in situ benigs e comport incert desc,113,113,130260,2022-06
03 Doenças sangue órgãos hemat e transt imunitár,155,155,130260,2022-06
Anemia por deficiência de ferro,24,24,130260,2022-06
Outras anemias,103,103,130260,2022-06
Afecç hemorrág e outr doenç sang e órg hematop,28,28,130260,2022-06
04 Doenças endócrinas nutricionais e metabólicas,313,313,130260,2022-06
Outros transtornos tireoidianos,1,1,130260,2022-06
Diabetes mellitus,241,241,130260,2022-06
Desnutrição,21,21,130260,2022-06
Outras deficiências vitamínicas,1,1,130260,2022-06
Depleção de volume,8,8,130260,2022-06
Outros transt endócrinos nutricionais metabólic,41,41,130260,2022-06
05 Transtornos mentais e comportamentais,76,76,130260,2022-06
Transt mentais e comportamentais dev uso álcool,2,2,130260,2022-06
Transt ment comport dev uso outr subst psicoat,7,7,130260,2022-06
Esquizofrenia transt esquizotípicos e delirant,47,47,130260,2022-06
Transtornos de humor [afetivos],20,20,130260,2022-06
06 Doenças do sistema nervoso,137,137,130260,2022-06
Doenças inflamatórias do sistema nervoso centr,2,2,130260,2022-06
Meningite bacteriana não classif outra parte,2,2,130260,2022-06
Doença de Alzheimer,1,1,130260,2022-06
Esclerose múltiplas,1,1,130260,2022-06
Epilepsia,53,53,130260,2022-06
Enxaqueca e outras síndromes de algias cefálic,7,7,130260,2022-06
Acid vascular cerebr isquêm transit e síndr cor,21,21,130260,2022-06
Transtornos dos nervos raízes e plexos nervosos,4,4,130260,2022-06
Paralisia cerebral e outras síndromes paralít,1,1,130260,2022-06
Outras doenças do sistema nervoso,47,47,130260,2022-06
07 Doenças do olho e anexos,65,65,130260,2022-06
Inflamação da pálpebra,1,1,130260,2022-06
Conjuntivite e outros transtornos da conjuntiva,35,35,130260,2022-06
Ceratite e outros transtornos esclerót e córnea,1,1,130260,2022-06
Descolamentos e defeitos da retina,14,14,130260,2022-06
Glaucoma,1,1,130260,2022-06
Outras doenças do olho e anexos,13,13,130260,2022-06
08 Doenças do ouvido e da apófise mastóide,30,30,130260,2022-06
Otite média e outr transt ouvid médio apóf mast,21,21,130260,2022-06
Outras doenças do ouvido e da apófise mastóide,9,9,130260,2022-06
09 Doenças do aparelho circulatório,855,855,130260,2022-06
Febre reumática aguda,2,2,130260,2022-06
Doença reumática crônica do coração,8,8,130260,2022-06
Hipertensão essencial (primária),59,59,130260,2022-06
Outras doenças hipertensivas,41,41,130260,2022-06
Infarto agudo do miocárdio,118,118,130260,2022-06
Outras doenças isquêmicas do coração,106,106,130260,2022-06
Embolia pulmonar,1,1,130260,2022-06
Transtornos de condução e arritmias cardíacas,42,42,130260,2022-06
Insuficiência cardíaca,149,149,130260,2022-06
Outras doenças do coração,55,55,130260,2022-06
Hemorragia intracraniana,24,24,130260,2022-06
Infarto cerebral,9,9,130260,2022-06
Acid vascular cerebr não espec hemorrág ou isq,108,108,130260,2022-06
Outras doenças cerebrovasculares,15,15,130260,2022-06
Arteroesclerose,24,24,130260,2022-06
Outras doenças vasculares periféricas,1,1,130260,2022-06
Embolia e trombose arteriais,6,6,130260,2022-06
Outras doenças das artérias arteríolas e capil,22,22,130260,2022-06
Flebite tromboflebite embolia e trombose venosa,9,9,130260,2022-06
Veias varicosas das extremidades inferiores,21,21,130260,2022-06
Hemorróidas,16,16,130260,2022-06
Outras doenças do aparelho circulatório,19,19,130260,2022-06
10 Doenças do aparelho respiratório,1836,1836,130260,2022-06
Faringite aguda e amigdalite aguda,7,7,130260,2022-06
Laringite e traqueíte agudas,12,12,130260,2022-06
Outras infecções agudas das vias aéreas super,19,19,130260,2022-06
Influenza [gripe],57,57,130260,2022-06
Pneumonia,1224,1224,130260,2022-06
Bronquite aguda e bronquiolite aguda,184,184,130260,2022-06
Outras doenças do nariz e dos seios paranasais,10,10,130260,2022-06
Doenças crônicas das amígdalas e das adenóides,5,5,130260,2022-06
Outras doenças do trato respiratório superior,3,3,130260,2022-06
Bronquite enfisema e outr doenç pulm obstr crôn,49,49,130260,2022-06
Asma,105,105,130260,2022-06
Pneumoconiose,2,2,130260,2022-06
Outras doenças do aparelho respiratório,159,159,130260,2022-06
11 Doenças do aparelho digestivo,1764,1764,130260,2022-06
Outros transtornos dentes e estruturas suporte,5,5,130260,2022-06
Outr doenç cavidade oral glând saliv e maxilar,10,10,130260,2022-06
Úlcera gástrica e duodenal,9,9,130260,2022-06
Gastrite e duodenite,23,23,130260,2022-06
Outras doenças do esôfago estômago e duodeno,41,41,130260,2022-06
Doenças do apêndice,210,210,130260,2022-06
Hérnia inguinal,252,252,130260,2022-06
Outras hérnias,143,143,130260,2022-06
Doença de Crohn e colite ulcerativa,1,1,130260,2022-06
Ileo paralítico e obstrução intestinal s/hérnia,35,35,130260,2022-06
Doença diverticular do intestino,7,7,130260,2022-06
Outras doenças dos intestinos e peritônio,108,108,130260,2022-06
Doença alcoólica do fígado,14,14,130260,2022-06
Outras doenças do fígado,59,59,130260,2022-06
Colelitíase e colecistite,704,704,130260,2022-06
Pancreatite aguda e outras doenças do pâncreas,21,21,130260,2022-06
Outras doenças do aparelho digestivo,122,122,130260,2022-06
12 Doenças da pele e do tecido subcutâneo,405,405,130260,2022-06
Infecções da pele e do tecido subcutâneo,222,222,130260,2022-06
Outras doenças da pele e do tecido subcutâneo,183,183,130260,2022-06
13 Doenças sist osteomuscular e tec conjuntivo,121,121,130260,2022-06
Artrite reumatóide e outr poliartropatias infl,7,7,130260,2022-06
Artrose,8,8,130260,2022-06
Outros transtronos articulares,20,20,130260,2022-06
Doenças sistêmicas do tecido conjuntivo,5,5,130260,2022-06
Transt discais cervic e outr transt disc interv,10,10,130260,2022-06
Outras dorsopatias,7,7,130260,2022-06
Transtornos do tecido mole,45,45,130260,2022-06
Transtornos da densidade e da estrutura ósseas,7,7,130260,2022-06
Osteomielite,4,4,130260,2022-06
Outras doenças sist osteomuscular e tec conjunt,8,8,130260,2022-06
14 Doenças do aparelho geniturinário,1286,1286,130260,2022-06
Síndrome nefríticas aguda e rapidamente progres,14,14,130260,2022-06
Outras doenças glomerulares,15,15,130260,2022-06
Doenças renais túbulo-intersticiais,63,63,130260,2022-06
Insuficiência renal,140,140,130260,2022-06
Urolitíase,139,139,130260,2022-06
Cistite,22,22,130260,2022-06
Outras doenças do aparelho urinário,360,360,130260,2022-06
Hiperplasia da próstata,34,34,130260,2022-06
Outros transtornos da próstata,6,6,130260,2022-06
Hidrocele e espermatocele,17,17,130260,2022-06
Preprúcio redundante fimose e parafimose,60,60,130260,2022-06
Outras doenças dos órgãos genitais masculinos,29,29,130260,2022-06
Transtornos da mama,28,28,130260,2022-06
Salpingite e ooforite,27,27,130260,2022-06
Outras doenças inflamat órgãos pélvicos femin,67,67,130260,2022-06
Endometriose,17,17,130260,2022-06
Prolapso genital feminino,56,56,130260,2022-06
Transt não-inflam ovário tromp Falópio lig larg,48,48,130260,2022-06
Transtornos da menstruação,5,5,130260,2022-06
Infertilidade feminina,1,1,130260,2022-06
Outros transtornos do aparelho geniturinário,138,138,130260,2022-06
15 Gravidez parto e puerpério,4624,4624,130260,2022-06
Aborto espontâneo,171,171,130260,2022-06
Aborto por razões médicas,2,2,130260,2022-06
Outras gravidezes que terminam em aborto,213,213,130260,2022-06
Edema protein transt hipertens grav parto puerp,138,138,130260,2022-06
Placent prév descol premat plac hemorr antepart,10,10,130260,2022-06
Outr mot ass mãe rel cav fet amn pos prob part,432,432,130260,2022-06
Trabalho de parto obstruído,117,117,130260,2022-06
Hemorragia pós-parto,1,1,130260,2022-06
Outras complicações da gravidez e do parto,1126,1126,130260,2022-06
Parto único espontâneo,2250,2250,130260,2022-06
Compl pred rel puerpério e outr afecç obst NCOP,164,164,130260,2022-06
16 Algumas afec originadas no período perinatal,539,539,130260,2022-06
Feto e rec-nasc afet fat mat e compl grav parto,3,3,130260,2022-06
Ret cres fet desn fet tran gest curt baix peso,126,126,130260,2022-06
Hipóxia intrauterina e asfixia ao nascer,20,20,130260,2022-06
Outros transt respiratórios orig per perinatal,98,98,130260,2022-06
Doenças infecciosas e parasitárias congênitas,43,43,130260,2022-06
Outras infecções específicas do período perinat,27,27,130260,2022-06
Doença hemolítica do feto e do recém-nascido,1,1,130260,2022-06
Outras afecções originadas no período perinatal,221,221,130260,2022-06
17 Malf cong deformid e anomalias cromossômicas,106,106,130260,2022-06
Espinha bífida,2,2,130260,2022-06
Outras malformações congênitas do sistema nerv,5,5,130260,2022-06
Malformações congênitas do aparelho circulat,40,40,130260,2022-06
Fenda labial e fenda palatina,5,5,130260,2022-06
Outras malformações congênitas aparelho digest,12,12,130260,2022-06
Testiculo não-descido,11,11,130260,2022-06
Outras malformações do aparelho geniturinário,8,8,130260,2022-06
Deformidades congênitas dos pés,3,3,130260,2022-06
Outr malform e deform congên aparelho osteomusc,4,4,130260,2022-06
Outras malformações congênitas,16,16,130260,2022-06
18 Sint sinais e achad anorm ex clín e laborat,171,171,130260,2022-06
Dor abdominal e pélvica,74,74,130260,2022-06
Febre de origem desconhecida,10,10,130260,2022-06
Outr sist sinais achad anorm ex clín labor NCOP,87,87,130260,2022-06
19 Lesões enven e alg out conseq causas externas,1117,1117,130260,2022-06
Fratura do crânio e dos ossos da face,17,17,130260,2022-06
Fratura do pescoço tórax ou pelve,3,3,130260,2022-06
Fratura do fêmur,89,89,130260,2022-06
Fratura de outros ossos dos membros,298,298,130260,2022-06
Fraturas envolvendo múltiplas regiões do corpo,89,89,130260,2022-06
Luxações entorse distensão reg esp e múlt corpo,40,40,130260,2022-06
Traumatismo intracraniano,52,52,130260,2022-06
Traumatismo de outros órgãos internos,26,26,130260,2022-06
Lesões esmag amput traumát reg esp e múlt corpo,12,12,130260,2022-06
Outr traum reg espec não espec e múltipl corpo,256,256,130260,2022-06
Efeitos corpo estranho através de orifício nat,26,26,130260,2022-06
Queimadura e corrosões,15,15,130260,2022-06
Envenenamento por drogas e substâncias biológ,11,11,130260,2022-06
Efeitos tóxicos subst origem princ não-medicin,118,118,130260,2022-06
Outros efeitos e não espec de causas externas,6,6,130260,2022-06
Cert compl prec traum compl cirúrg ass méd NCOP,54,54,130260,2022-06
Seqüel traum enven e outr conseq causas extern,5,5,130260,2022-06
21 Contatos com serviços de saúde,345,345,130260,2022-06
Pessoas em contato com serv saúde exame invest,47,47,130260,2022-06
Outr pess riscos pot à saúde rel doenças transm,2,2,130260,2022-06
Anticoncepção,189,189,130260,2022-06
Nascidos vivos segundo o local de nascimento,1,1,130260,2022-06
Assistência e exame pós-natal,1,1,130260,2022-06
Pessoas contato serv saúde cuidados proc espec,103,103,130260,2022-06
Pessoas contato serv saúde por outras razões,2,2,130260,2022-06
01 Algumas doenças infecciosas e parasitárias,1077,1077,130260,2022-08
Cólera,3,3,130260,2022-08
Amebíase,6,6,130260,2022-08
Diarréia e gastroenterite origem infecc presum,150,150,130260,2022-08
Outras doenças infecciosas intestinais,88,88,130260,2022-08
Tuberculose respiratória,17,17,130260,2022-08
Tuberculose pulmonar,14,14,130260,2022-08
Outras tuberculoses respiratórias,3,3,130260,2022-08
Outras tuberculoses,4,4,130260,2022-08
Tuberculose óssea e das articulações,1,1,130260,2022-08
Tuberculose miliar,2,2,130260,2022-08
Restante de outras tuberculoses,1,1,130260,2022-08
Hanseníase [lepra],3,3,130260,2022-08
Outros tétanos,2,2,130260,2022-08
Difteria,2,2,130260,2022-08
Septicemia,208,208,130260,2022-08
Outras doenças bacterianas,181,181,130260,2022-08
Leptospirose não especificada,4,4,130260,2022-08
Restante de outras doenças bacterianas,177,177,130260,2022-08
Sífilis congênita,9,9,130260,2022-08
Outras infecções com transm predominant sexual,1,1,130260,2022-08
Febres recorrentes,1,1,130260,2022-08
Encefalite viral,3,3,130260,2022-08
Outras febre p/arbovírus e febr hemorr p/vírus,17,17,130260,2022-08
Dengue [dengue clásssico],16,16,130260,2022-08
Restante outr febr arbovírus febr hemor vírus,1,1,130260,2022-08
Infecções pelo vírus do herpes,1,1,130260,2022-08
Varicela e herpes zoster,4,4,130260,2022-08
Hepatite aguda B,2,2,130260,2022-08
Outras hepatites virais,6,6,130260,2022-08
Doença pelo vírus da imunodefic humana [HIV],234,234,130260,2022-08
Caxumba [parotidite epidêmica],2,2,130260,2022-08
Outras doenças virais,102,102,130260,2022-08
Meningite viral,1,1,130260,2022-08
Restante de outras doenças virais,101,101,130260,2022-08
Micoses,3,3,130260,2022-08
Malária,18,18,130260,2022-08
Malária por Plasmodium falciparum,2,2,130260,2022-08
Malária por Plasmodium vivax,12,12,130260,2022-08
Malária por Plasmodium malariae,3,3,130260,2022-08
Malária não especificada,1,1,130260,2022-08
Filariose,1,1,130260,2022-08
Outras helmintíases,2,2,130260,2022-08
Seqüelas de tuberculose,1,1,130260,2022-08
Outras doenças infecciosas e parasitárias,6,6,130260,2022-08
02 Neoplasias (tumores),671,671,130260,2022-08
Neoplasia maligna do lábio cavid oral e faringe,10,10,130260,2022-08
Neoplasia maligna do esôfago,6,6,130260,2022-08
Neoplasia maligna do estômago,26,26,130260,2022-08
Neoplasia maligna do cólon,11,11,130260,2022-08
Neopl malig junção retoss reto ânus canal anal,17,17,130260,2022-08
Neopl malig fígado e vias biliares intra-hepát,3,3,130260,2022-08
Neoplasia maligna do pâncreas,4,4,130260,2022-08
Outras neoplasias malignas de órgãos digestivos,4,4,130260,2022-08
Neoplasias malignas de laringe,6,6,130260,2022-08
Neoplasia maligna de traquéia brônquios e pulm,21,21,130260,2022-08
Outras neopl malig órg respirat e intratorác,3,3,130260,2022-08
Neoplasia maligna do osso e cartilagem articul,12,12,130260,2022-08
Outras neoplasias malignas da pele,4,4,130260,2022-08
Neopl malig do tecido mesotelial e tec moles,11,11,130260,2022-08
Neoplasia maligna da mama,49,49,130260,2022-08
Neoplasia maligna do colo do útero,44,44,130260,2022-08
Neopl malig outr porções e porç não espec útero,3,3,130260,2022-08
Outras neopl malignas órgãos genitais femininos,20,20,130260,2022-08
Neoplasia maligna da próstata,26,26,130260,2022-08
Outras neopl malignas órgãos genit masculinos,5,5,130260,2022-08
Neoplasia maligna da bexiga,7,7,130260,2022-08
Outras neoplasias malignas do trato urinário,11,11,130260,2022-08
Neoplasia maligna dos olhos e anexos,1,1,130260,2022-08
Neoplasia maligna do encéfalo,7,7,130260,2022-08
Neopl malig outras partes sistema nerv central,1,1,130260,2022-08
Neopl malig outr local mal def secun e não esp,35,35,130260,2022-08
Doença de Hodgkin,3,3,130260,2022-08
Linfoma não-Hodgkin,16,16,130260,2022-08
Leucemia,73,73,130260,2022-08
Outras neopl malig tecidos linfóid hemat e rel,3,3,130260,2022-08
Carcinoma in situ de colo do útero,6,6,130260,2022-08
Leiomioma do útero,126,126,130260,2022-08
Neoplasia benigna dos órgãos urinários,1,1,130260,2022-08
Neopl benig encéfalo e outr part sist nerv cent,3,3,130260,2022-08
Outr neopl in situ benigs e comport incert desc,93,93,130260,2022-08
03 Doenças sangue órgãos hemat e transt imunitár,140,140,130260,2022-08
Anemia por deficiência de ferro,12,12,130260,2022-08
Outras anemias,107,107,130260,2022-08
Afecç hemorrág e outr doenç sang e órg hematop,21,21,130260,2022-08
04 Doenças endócrinas nutricionais e metabólicas,433,433,130260,2022-08
Tireotoxicose,1,1,130260,2022-08
Outros transtornos tireoidianos,1,1,130260,2022-08
Diabetes mellitus,371,371,130260,2022-08
Desnutrição,15,15,130260,2022-08
Obesidade,2,2,130260,2022-08
Depleção de volume,2,2,130260,2022-08
Outros transt endócrinos nutricionais metabólic,41,41,130260,2022-08
05 Transtornos mentais e comportamentais,62,62,130260,2022-08
Transt mentais e comportamentais dev uso álcool,9,9,130260,2022-08
Transt ment comport dev uso outr subst psicoat,4,4,130260,2022-08
Esquizofrenia transt esquizotípicos e delirant,35,35,130260,2022-08
Transtornos de humor [afetivos],11,11,130260,2022-08
Transt neurót e relacionados com stress somatof,1,1,130260,2022-08
Retardo mental,1,1,130260,2022-08
Outros transtornos mentais e comportamentais,1,1,130260,2022-08
06 Doenças do sistema nervoso,108,108,130260,2022-08
Doença de Parkinson,1,1,130260,2022-08
Epilepsia,37,37,130260,2022-08
Enxaqueca e outras síndromes de algias cefálic,5,5,130260,2022-08
Acid vascular cerebr isquêm transit e síndr cor,21,21,130260,2022-08
Transtornos dos nervos raízes e plexos nervosos,3,3,130260,2022-08
Paralisia cerebral e outras síndromes paralít,3,3,130260,2022-08
Outras doenças do sistema nervoso,38,38,130260,2022-08
07 Doenças do olho e anexos,39,39,130260,2022-08
Descolamentos e defeitos da retina,30,30,130260,2022-08
Outras doenças do olho e anexos,9,9,130260,2022-08
08 Doenças do ouvido e da apófise mastóide,18,18,130260,2022-08
Otite média e outr transt ouvid médio apóf mast,13,13,130260,2022-08
Outras doenças do ouvido e da apófise mastóide,5,5,130260,2022-08
09 Doenças do aparelho circulatório,979,979,130260,2022-08
Doença reumática crônica do coração,6,6,130260,2022-08
Hipertensão essencial (primária),47,47,130260,2022-08
Outras doenças hipertensivas,30,30,130260,2022-08
Infarto agudo do miocárdio,160,160,130260,2022-08
Outras doenças isquêmicas do coração,87,87,130260,2022-08
Transtornos de condução e arritmias cardíacas,42,42,130260,2022-08
Insuficiência cardíaca,283,283,130260,2022-08
Outras doenças do coração,30,30,130260,2022-08
Hemorragia intracraniana,10,10,130260,2022-08
Infarto cerebral,2,2,130260,2022-08
Acid vascular cerebr não espec hemorrág ou isq,119,119,130260,2022-08
Outras doenças cerebrovasculares,29,29,130260,2022-08
Arteroesclerose,23,23,130260,2022-08
Outras doenças vasculares periféricas,3,3,130260,2022-08
Embolia e trombose arteriais,2,2,130260,2022-08
Outras doenças das artérias arteríolas e capil,23,23,130260,2022-08
Flebite tromboflebite embolia e trombose venosa,19,19,130260,2022-08
Veias varicosas das extremidades inferiores,24,24,130260,2022-08
Hemorróidas,27,27,130260,2022-08
Outras doenças do aparelho circulatório,13,13,130260,2022-08
10 Doenças do aparelho respiratório,1297,1297,130260,2022-08
Faringite aguda e amigdalite aguda,5,5,130260,2022-08
Laringite e traqueíte agudas,6,6,130260,2022-08
Outras infecções agudas das vias aéreas super,5,5,130260,2022-08
Influenza [gripe],10,10,130260,2022-08
Pneumonia,883,883,130260,2022-08
Bronquite aguda e bronquiolite aguda,92,92,130260,2022-08
Sinusite crônica,2,2,130260,2022-08
Outras doenças do nariz e dos seios paranasais,7,7,130260,2022-08
Doenças crônicas das amígdalas e das adenóides,9,9,130260,2022-08
Outras doenças do trato respiratório superior,4,4,130260,2022-08
Bronquite enfisema e outr doenç pulm obstr crôn,43,43,130260,2022-08
Asma,61,61,130260,2022-08
Bronquiectasia,1,1,130260,2022-08
Pneumoconiose,1,1,130260,2022-08
Outras doenças do aparelho respiratório,168,168,130260,2022-08
11 Doenças do aparelho digestivo,1776,1776,130260,2022-08
Outros transtornos dentes e estruturas suporte,2,2,130260,2022-08
Outr doenç cavidade oral glând saliv e maxilar,9,9,130260,2022-08
Úlcera gástrica e duodenal,6,6,130260,2022-08
